id,title,description
863821901,Trainee Telecoms Engineer,"Position: Telecoms Field engineer / broadband Field engineer / IT Field engineer (Training is provided) Salary of the Telecoms Field engineer / broadband Field engineer / IT Field engineer Rate of pay: £129 GBP per day worked Starting date of the Telecoms Field engineer / broadband Field engineer / IT Field engineer Start date: ASAP Job Description of the Telecoms Field engineer / broadband Field engineer / IT Field engineer - To install broadband, TV services, resolve broadband faults, and optimise speed in our customer's premises on behalf of our clients which include TalkTalk and BT. - The successful candidate will have an interest in Telecoms / broadband / IT. - To undertake shift on a Rotational basis (5 days work per week, Monday - Saturday) - You will be given full and ongoing training in the role, and also be fully supported throughout your working day by our Scotland based Service Centre. - In this Field based position you will be driving from one job to another providing the above services. - Our client is a running a training course for this Telecoms Field engineer / broadband Field engineer / IT Field engineer position which will last for two weeks. Previous experience within Telecoms Field engineer / broadband Field engineer / IT Field engineer , however an interest within either IT / Telecoms / broadband would be important for the client. Key responsibilities of the Telecoms Field engineer / broadband Field engineer / IT Field engineer - You need to have a full UK drivers’ licence with no more than 6 points and have held this for at least one year. - You will be Friendly, Customer focussed and desire to resolve connectivity Issues. - You must be interested in IT, broadband, Telephony and digital TV technology. - You'll be hard working and flexible to take on my clients planned and unplanned workload. Job Reference: Telecoms Field engineer / broadband Field engineer / IT Field engineer * Telecoms Field engineer / broadband Field engineer / IT Field engineer"
823300143,comercial inmobiliario,"comercial inmobiliario Agencia Tecnocasa ESTUDIO COSTA DE LA LUZ Huelva, Huelva provincia Solicitar en la página web Solicitar en la página web Guardar este empleo Guardar este empleo GRUPO INMOBILIARIO TECNOCASA. Oferta puestos de trabajo en Huelva capital, para gente joven, que tenga ganas de trabajar y aprender una profesión. Nos dedicamos a la intermediación inmobiliaria. No es necesaria experiencia, ya que corre a cargo de la empresa. Sueldo fijo + comisiones. Jornada completa. Si estas interesado/a puedes apuntarte en la oferta El puesto a desempeñar es de comercial inmobiliario. Se requiere formación de algún tipo acorde al puesto solicitado. La jornada será Completa. El trabajo se desarrollará en Huelva, Huelva. Necesitamos cubrir una vacante Se informará en la entrevista sobre el tipo de contrato y la duración del mismo No se requiere experiencia para el trabajo ofertado. Sobre el salario hablaremos en la entrevista de trabajo. ******************** hace 2 días empleo original Reportar empleo Empleos de Agente inmobiliario/a en Huelva, Huelva provincia Agente inmobiliario/a sueldos en Huelva, Huelva provincia Seguir Recibe todos los nuevos empleos de Agencia Tecnocasa ESTUDIO COSTA DE LA LUZ"
860116947,Data Engineer,"· Minimum 4 years experience· SQL, Python or Java or Scala · Hadoop and Spark - Mandatory · RDBMS/NoSQL· ETL/ELT processes· CI/CD· Experience in data migrations – merit · Experience with Agile methodologies· Excellent communication skills"
834972267,"- Шофьор лек автомобил/бус, Пазарджик, обява за работа от АУТО 1 АД","Разглеждания: *** **********, Ref.#: 001drv Шофьор лек автомобил/бус, АУТО 1 АД  Вижте визитка на компанията Месторабота Пазарджик; Постоянна работа; Пълно работно време; Подходяща и за кандидати с малък или без опит; Заплата от 950 до 1150 BGN (Бруто) Запази обявата в бележника   Известие за нови обяви   Принтирай   Проблем с обявата Шофьор лек автомобил/бус АУТО 1 АД е фирма с лидерски позиции в областта на дистрибуцията на резервни части за автомобили и е част от холдинговата структура Ер Ем Джи (RMG). От 2005 година фирмата изгражда търговска мрежа в София и страната, състояща се от собствени и франчайзингови обекти. За обект в гр.Пазарджик фирмата търси да назначи: Шофьор лек автомобил/бус Отговорности: -Превоз на стоки, -Приема стока със съпътстващи документи, -Организира приемането, съхраняването и предаването на стоки и материали, -Приема и организира транспортирането, подреждането и комплектоването на стоки и материали, -Отпуска стоки и материали срещу оформени по съответ­ния ред складови разписки, -Следи за състоянието на съхраняваните стоки и материали и прави предложения при възникнали проблеми, -Изпълнява и други конкретно възложени задачи, свързани с длъжността. Изисквания: - Честност, лоялност и коректност - Умение за работа в екип; - Отлична комуникативност и отговорност; - Желание за професионално развитие; - Шофьорска книжка категория - B . Предлагаме: - Работа и развитие в млад и амбициозен екип; - Възможност за професионално развитие; - Добро заплащане; - Постоянен трудов договор с Ауто1 АД Моля, изпращайте актуална автобиография и снимка Одобрените по документи кандидати ще бъдат поканени на интервю. Кандидатствай по тази обява АУТО 1 АД  Известие за нови обяви (Фирма/Организация директно търсеща служители.) Повече за АУТО 1 АД Всички обяви на АУТО 1 АД Известие за нови обяви Искам да получавам известия за новите обяви от АУТО 1 АД. Email: Абонирай ме За да ползвате тази функционалност, е необходимо да влезете във Вашия акаунт. Вход Откажи Страницата, която се опитвате да достъпите, е изтекла поради дълъг период на неизползване. Моля, опитайте отново. Ако проблемът продължи, свържете се с нас на тел. 02 439 22 22. Затвори"
793505712,Metrolog / CMM programmer (m/ž),"Opis delovnega mesta Imate željo postati del hitrorastočega uspešnega podjetja. Vas zanima delo v oddelku kakovosti, kjer bi se osredotočali na naloge kot so CMM programiranje, skrb za izvedljivost meritev posameznih produktov, skrb za merilno opremo, standarde, dokumentacijo, izobraževanje sodelavcev z namenom izvajanja kakovostnih meritev, ipd. Pogoji - najmanj tehnična izobrazba strojne ali elektro smeri, prednost diploma višje šole strojne ali elektro smeri - vsaj 3 leta delovnih izkušenj s področja zagotavljanja kakovosti oziroma nadzora procesa - poznavanje merilnih procesov - napredna uporaba orodij MS Office - znanje angleškega jezika - samostojnost in proaktivnost - dobre komunikacijske sposobnosti in sposobnost timskega dela Kandidate, ki so pripravljeni sprejeti nov izziv, vabimo, da nam svoj življenjepis v slovenskem in angleškem jeziku pošljejo preko portala Deloglasnik. Strokovna izobrazba: V. stopnja - zaključeno gimnazijsko, srednje poklicno - tehniško izobraževanje, VI/1. višješolski strokovni program Delovne izkušnje (v letih): 3 Jeziki: Angleški (osnovno) Spretnosti: Word, Excel, Power Point, Outlook Kaj vam ponujamo - zaposlitev za določen čas z možnostjo dolgoročne zaposlitve - kreativno in dinamično delo v hitrorastočem mednarodnem podjetju - stimulativno nagrajevanje glede na delovno uspešnost - možnost strokovnega razvoja in napredovanje v globalno priznanem podjetju Vrsta zaposlitve: Določen čas Deloglasnik"
873942008,Especialistas en gestión hipotecaria,"Tecnotramit, empresa especializada en la prestación de servicios BPO para entidades financieras y sociedades inmobiliarias, selecciona personal para uno de nuestros departamentos de formalización hipotecaria.

Precisamos candidatos/as con conocimientos en el sector hipotecario, preferiblemente con experiencia todo el proceso de formalización de operaciones hipotecarias.

Te encargarás de la gestión completa del proceso de formalización hipotecaria realizando:
- Revisión y análisis de la documentación de las diferentes operaciones.
- Cálculo de provisión de fondos
- Cotejo de escrituras tanto compraventa como préstamos y créditos hipotecarios
- Calculo de provisiones de fondos
- Gestión y subsanación de posibles defectos de escritura
- Coordinación de la firma con apoderados y clientes.
- Contacto con notarias, registros y entidades financieras.

Se ofrece:
- Contrato inicial de 3 meses prorrogables (+9+indefinido)
- Horario de lunes a jueves, 2 días de 8:00 a 18:30h, 2 días de 8:00 a 15:15h y viernes de 8:00 a 15:00h
- Salario 16.000 a 18.000€ B/A, a determinar según perfil del candidato/a.
- Posibilidad de teletrabajo en turnos rotativos"
764137984,Sales Development Representative in a Fast-Growing SaaS Company,"The company is a fast-growing, global SaaS organization where the best ideas are implemented, no matter where they come from. They are a late stage start-up with a culture focused on continuous learning, true entrepreneurial spirit, and open feedback. The Role You will be responsible for engaging with executives at some of the best companies in the world. You will build the foundation for future success by driving new sales opportunities through innovative campaigns and events. Responsibilities Develop subject matter expertise in Customer Experience Management to best support and coach our customers and prospects Build key relationships and collaborate with field sales representatives on their respective territory accounts to continuously generate new pipeline  Establish rapport and build strong relationships with all levels of stakeholders Research and understand the needs of our clients, prospects, and customers, and effectively communicate our value proposition Prioritize opportunities and mobilize the appropriate internal resources to help accelerate our sales cycles Partner with Marketing on driving attendance to events Generate, retain, and engage a high volume of new leads in a timely manner Manage and appropriately forecast your leads using SalesForce Qualify inbound leads coming through the sales line and “contact us” forms Minimum Qualifications Bachelor's Degree or equivalent work experience Strong written and oral communication Must be flexible to travel to regional training courses and events Preferred Qualifications Native/Fluent in German, French, Italian or Spanish 6+ months of experience in Enterprise B2B software/SaaS sales a strong plus Excited about learning CEM and discovering where customers are in their journey Interest in working at a fast-paced, high-growth company Ability to engage with customers and prospects at every level of the organization - from the frontline to the C-Suite"
766940573,Guida Turistica Abilitata,"Guida Turistica Abilitata Arte e Musei Associazione Culturale - Fermo, Marche 1 giorno fa Part-time | A chiamata Candidati Cercasi Guida Turistica Abilitata (valutiamo solo guide con abilitazione) per Fermo e tutte le Marche per instaurare un rapporto di partnership continuativo con la nostra associazione culturale. Richiesta disponibilità nei weekend. Contratto di lavoro: Part-time, A chiamata Disponibilità: Weekend Esperienza: guida turistica abilitata o simili: 1 anno (Obbligatorio) Località: Fermo, Marche (Opzionale) Licenza o certificazione: Guida Turistica Abilitata (Obbligatorio) Candidati adesso"
800757001,Carpenter - Fire doors - London,"Job Details Carpenter - Fire doors £35,000 + additional benefits London A Fire and Security service provider are looking for an experienced fire door installer to carry out FRA works within the local authority, healthcare, commercial sectors. Responsibilities: Installation, maintenance and refurbishment of fire doors. Area of cover: London and the South East Salary & Package: £35,000 Van and Fuel Card Parking expenses Overtime Travel time Requirements Experience carrying out similar positions in the past. UK driving licence CSCS Card If you are interested in this role please email *************** or call *** **** **** as the client is interviewing this week."
731392999,Digital Product Officer,"Hours - 35 hours per week full time but willing to consider flexibility Term – Permanent About the role You will join the team at an exciting and critical time in our digital development. We are seeking a dynamic individual with enthusiasm and initiative to support the Digital Product Manager and broader team as we develop a new roadmap for our core digital products. This post plays an important role in supporting the transformation of the organisation's digital proposition. You will collaborate with users and a wide range of experts and stakeholders to fully understand our organisational outcomes, and work to build a knowledge of how our web products and services contribute towards delivering these outcomes. Millions of people are locked in poverty in the UK, we don’t believe that’s right. That’s why we’ve made it our mission to solve it. JRF’s new strategy is to work alongside others to build public and political will for change and demand for solutions. Each member of the JRF team will play an important role in us achieving our mission and we recognise the critical nature of digital in that journey. Continuous improvement will be at the heart of your work as we transform our organisation and the experience of our users. About you We are on the lookout for a natural digital advocate with experience of maintaining healthy secure websites and experience supporting web projects. Inquisitive in nature and a keen problem-solver you’ll have some experience of working on digital products and possess a good understanding of enhancing User Experience (UX). You will act as champion for digital communications, modern ways of working and web services across the organisation. Experience of digital reporting, reading, interpreting, and presenting analytics are also an advantage. About us Joseph Rowntree Foundation is a social change organisation with a 100-year history. We’re built on trust, show we care, and exist to make a difference. We work with others to put forward sector-leading research, evidence, solutions and stories to the UK’s influencers and decision makers. We believe that a prosperous poverty-free UK is within reach, we just need more people to believe it too. To make our vision a reality we need talent, ideas, skills and passion, plus we need to change some of what we do and how we do it too. So, we’re embarking on a significant period of change. Change that will see us become an outcome focused organisation that embraces new ways of working and modern practices. If you share our passion, then we need to hear from you. Closing date for applications is Sunday 15 November 2020. In support of our approach to flexible working we are happy to receive applications from those seeking full time employment, as well as those who may want to share the role on a part time basis. When making your application, please state whether you want to be considered for either full or part time work and, if part time, the number of hours per week you would be looking for. Our commitment to Equality, Diversity and Inclusion At JRF/JRHT we believe in giving everyone an equal chance to succeed. Applications are welcome from all regardless of age, disability, marriage or civil partnership, pregnancy or maternity, religion or belief, race, sex, sexual orientation, trans status or social economic background. We positively encourage applications from those with experience of living in poverty. We are a Disability Confident Employer. This means that we are committed to the recruitment, progression and retention of disabled individuals. We shall also offer interviews to disabled candidates that meet the minimum criteria for the job. If you have a disability, please tell us if you would like to be considered for an interview under the Disability Confident Scheme. This job was originally posted as www.totaljobs.com/job/********"
733555564,Strategic Partnership Managers 5153021,"I am looking for 2x Strategic Partnership Managers to be based in London. This role is paying £39250 - 49,100 15% flex fund so circa up to £56,465 per annum. I am looking for someone with strong communication skills, leadership skills and someone who is able to work in a matrix organisation. Job purpose This role is responsible for supporting the development and establishment of strategic partnerships with key stakeholders along thein Phase 1One line of route, building collaborative working relationships and agreements that secure effective joint outcomes and maximise opportunity, while mitigating risk and impacts. HS2 has a strategic objective to 'Be a Good Neighbour', and this Departments acts as the voice of the stakeholder and communities within the organisation, managing and mitigating reputational risk, and this is a key role in ensuring HS2 works as a good neighbour with strategic partners along Phase One. The Department has wider responsibility for external & internal performance and outcome reporting on the delivery of the public commitments in the Community Engagement Strategy, Management of HS2 Helpdesk and complaints, as well as line of route stakeholder relationships (including Undertakings and Assurances (U&As) and 3rd party agreements) Accountabilities To be responsible for supporting the Strategic Partnerships Senior Manager in establishing strategic partnerships with key stakeholders in Phase 1 and support collaborative working relationships that secure effective joint outcomes. To be accountable for supporting the establishment of collaborative ways of working with defined and agreed stakeholders assisting in brokering, negotiating and delivering schemes that interact with the HS2 programme, agreeing joint ways of working that maximise opportunities whilst protecting HS2 delivery - cost and programme. To be responsible for supporting the negotiation strategies for additional commercial agreements and variations to existing agreements that support the delivery of Phase 1, ensuring value for money whilst maintaining the safe and timely delivery of the HS2 scheme. To be accountable for supporting the management of agreed external relationships with strategic stakeholders. To be responsible for collaborating and working with regional organisations to support strategic forums that facilitate discussion and decision making around maximising HS2 as a catalyst for growth, ensuring HS2 representation at these forums as required. To be accountable for supporting the appropriate response to issues raised with strategic partners regarding opportunities to enhance HS2 scope for regional benefit where feasible to do so. To be responsible for working with stakeholders and HS2 Integrated Project Teams (IPTs) to deliver supplementary projects that sit outside of the Phase 1 Act that deliver additional benefits. Actively promote and embed Equality, Diversity and Inclusion (EDI) in all your work and support and comply with organisational initiatives, policies and procedures on EDI.Skills: Ability to develop collaborative relationships, influence and build trust amongst stakeholders and communities exercising diplomacy at every stage. Analytical skills and an ability to interpret and respond to changing landscapes and understand and communicate complex issues with clarity and pay attention to detail. Prioritisation and planning - Able to work to tight deadlines in a calm manner in a fast-moving organisation. An ability to be heard through personal credibility and the exercise of sound judgement. Communication - Ability to create high quality communications, sometimes with difficult messages to a sensitive audience, be able to network and demonstrate ambassadorial skills.Knowledge: An understanding of the complex political environment within which HS2 operates, including relevant governance and accountability issues.Type of experience: Experience of delivering community engagement in a fast paced, high profile and challenging environment or working in communications on large infrastructure projects and using new and innovative communication channels Experience of working within communities, devising a strategy and managing the delivery of engagement activities in the public and/or private sectors, on infrastructure projects of similar scale, scope and complexity. Experience of providing counsel at a senior leadership level across an organisation on community engagement. Experience of working in a political and/or regulated environment/sector. Experience of dealing with local or national media during public consultation. Experience of delivering projects to budget and quality requirementsThe post holder can decide the following: Makes decisions regarding the development and implementation of the area engagement strategies, working independently and with guidance from the Senior Community Engagement Manager. Makes day to day decisions on how the organisation will respond and resolve community concerns independently and with guidance from the senior Community Engagement Manager. Uses antenna to identify and escalate reputational risk within the organisation.Leadership Competencies Inspirational Leadership: Demonstrating leadership flexibility, motivating and inspiring people from diverse functions and cultures. Execution: Stretching the performance of people with a wide range of skills and capabilities. Influence: Cross-matrix influencing, using a range of interpersonal approaches to persuade people with differing perspectives and interests. Collaboration: Collaborating across boundaries, to establish reciprocal relationships and alliances across the organisation. Direction: Co-ordinating cross business teams, creating a shared sense of purpose and keeping diverse teams focused on the same HS2 goals. Business Judgement: Ensuring values for money, making judgements on what will ensure commercial viability, appropriately balancing risk and return. Innovation: Inspiring differentiation, innovating and encouraging early adoption of new ideas and 'pushing the boundaries' Growing Talent: Fast-tracking talent, taking risks with growth opportunities for high potential performers to 'raise their game.'This is an important role that is responsible for the reputation of HS2. It acts as the front face of the organisation and is responsible for ensuring effective engagement with the communities directly affected by the route. This involves both proactive and reactive engagement with a variety of external stakeholders in sometimes hostile situations, to ensure the successful delivery of the HS2 project in partnership with the DfT. strgroup is acting as an Employment Agency in relation to this vacancy"
884034606,Shift Data Operator,"This role is responsible for ensuring all Hosting Services backup, archive, security updates and monitoring responsibilities are met for Devon and Cornwall Police supported servers and applications. You will be representing the company capability to deliver high-quality support within a 24*7 business critical environment. You'll have the following responsibilities • Maintaining operational integrity of corporate servers and applications. • Carrying out routine system and network integrity checks to maintain effective service levels to users, as specified in operating procedures and service level agreements. • Accurate recording and maintenance of Operational records and checks. • Escalation of calls to other support teams or 3rd parties as necessary • Meeting SLA’s as defined in the customer service delivery manual • Operate within agreed security frameworks. • Adhere to all company policies and process. • Offer support to wider teams to support with SLA driven work You'll have the following skills & experience • Knowledge of IT backup solutions and server/desktop patching • Ability to follow well defined procedures and attention to detail. • Adaptability, flexibility to changes in working practices and requirements • Competent Communication skills: ability to translate technical into non-technical at all levels internally and externally  • Previous technical support\operational experience. • ITIL knowledge and process experience • Be responsible for process briefing/training where required • Monitor & control process performance and compliance Benefits At BT, we entertain, educate and empower millions of people every single day. We’re a brand built on connecting people – whether that’s friends, family, businesses or communities. Working here, you’ll receive an attractive salary and a range of competitive benefits, but – more than that – you’ll be joining an ambitious organisation with a culture of togetherness, collaboration and inclusivity, that takes a genuine and proactive interest in your progress and development. Benefits of working for BT include: - Competitive salary  - World-class training and development opportunities - Discounted broadband, mobile and TV packages - Share option and pension scheme programmes - Flexible benefits to fit around you BT is an equal opportunities employer. We’re working hard to create an inclusive working environment, where people from all backgrounds can succeed. We want to make sure your recruitment experience is the best it can be – so, if you’re selected for an interview, please let us know if there’s any adjustments we can make that would be helpful for you."
815337116,Security Engineer,"We are passionate about what technology can do. We want to continually improve our service, people and technology. We are proud that our customers benefit from our knowledge and experience. We are Claranet and if you share our beliefs, we are looking for you! Because we aspire to do more and better, we are looking for a Security Engineer to integrate our Client internal team, based in Cascais. Security Engineer main responsibility is to manage Network, Security and Operation Systems. Job Description Management and configuration of firewall products Checkpoint, Cisco ASA and Palo Alto. Management of Microsoft and Linux operating systems. Identify problems and anomalies and trigger necessary corrective actions. Document the configurations and organize and maintain the manuals for installation, operation and use of the various systems. Provide second-line support to the various teams of information systems in diagnosing and solving problems. Qualifications Experience with firewall technologies like Checkpoint, Cisco ASA and Palo Alto. Experience with Microsoft and Linux OS. 2nd line support experience. Experience in management and maintenance of Active Directory. Degree in Computer Science or similar. English literacy. Please apply here: https://jobs.smartrecruiters.com/Claranet/***************-security-engineer api:2a02:c207:2011:6863::1:39d709ee33eeea0d83c8d79b54067c81:2021-03-26 07:27:29"
813898274,"Global People Manager, HR ServiceNow","Does helping to make life better for millions of people motivate you? If the answer is yes, you think just like us. We are a world-leading medical solutions company, designing and supplying medical solutions to enhance performance in healthcare – from the hospital to the home. We’re looking for people who want to improve outcomes for healthcare professionals and their patients. We are now looking to hire a Global People Manager to be responsible for our HR ServiceNow! You will be a part of our People Analytics and Technology team within the new Global Business Service centre. The position is focused to enhancing support to our managers and employees on a global level. We want you to support the People Experience teams with designing, implementing and maintaining technologies within HR ServiceNow. The role is based in HQ structures in Sweden, but we are looking for candidates globally. Responsibilities: Implement system upgrades and new processes and system enhancements and streamline People processes Understand requirements and designs, build-ups and configurations of ServiceNow HR and its integrations to Success Factors Understand process and business requirements and translate them into technical solutions within the ServiceNow HR Coordinate expectations with stakeholders and prepare key functional and technical decisions and initiatives to deploy further functionality on the application roadmap Work closely with internal IT and with external IT developers & maintenance partners Optimize the system to meet workflow requirements creating opportunities for automation, reduction of manual and simple processes that help drive accuracy and completeness Design, implement and maintain initiatives that support efficient People operations with a focus on People systems and increasing manager and employee self-service Implement People Analytics & Technology standards, policies and people systems Create and maintain global reports/dashboards on HR ServiceNow Consult and support the organisation in People Analytics Be a key stakeholder in the implementation of the People Digitalization road map Assist in User Acceptance testing of People Digital Tools with focus on HR ServiceNow Train and educate the People community in HR ServiceNow Qualifications: University Degree Proven track record in implementing and optimizing HR ServiceNow (ideally with proof of relevant course completion) Functional expertise in HR technology (> 5 years) in an international environment Able to understand business needs and translate them into an actionable project request for approval and prioritization Understanding of change management impact on business and business leaders Stakeholder management Analytical skills Digital and technical savvy Strong communication skills Agile with a clearly proactive mindset High integrity and ethics Fluent in English In order to be successful in this role, you need to be able to understand the business as well as IT. You have great problem-solving skills and a strong solution orientation. You will work on a global level with different stakeholders which will require a customer and user experience mindset. You will have an impact on the business and in our digitalization journey! We look forward to hearing from you. Don ́t hesitate to send in your application as we will have an ongoing review of candidates. We will contact only selected candidates. About Mölnlycke Mölnlycke is a world-leading medical solutions company. We design and supply solutions to enhance performance at every point of care – from the hospital to the home proven it every day. We specialise in: • Wound management: including dressings with Safetac® such as Mepitel® and Mepilex® • Preventing pressure ulcers: with Mepilex® Border used prophylactically and devices to help turn and re-position patients • Surgical solutions: including Mölnlycke trays, HiBi® antiseptics and Biogel® surgical gloves Mölnlycke was founded in 1849. Nowadays our solutions are available in around 100 countries; we’re the number one global provider of advanced wound care and single-use surgical products; and we’re Europe’s largest provider of customised trays. Our headquarters are in Gothenburg, Sweden and we have about 7,800 employees around the world."
830014473,Verkoper multimedia,"Ben jij gepassioneerd door telecom? Altijd op de hoogte van de nieuwste technologische multimediaontwikkelingen? Ben jij diegene die vrienden en familie informeert over en overtuigt van nieuwe technologische releases en specs? Sta jij daarnaast graag in contact met mensen en wil je graag commercieel aan de slag? Dan ben jij dé sales advisor die we zoeken! Als shopmedewerker voor een multimediawinkel sta je elke dag paraat met je team om met een big smile klanten te verwelkomen. Je helpt hen verder met hun problemen en informeert hen over producten op basis van hun behoeften. Hiervoor krijg je als sales advisor een grondige en leerrijke opleiding aangeboden! De opleiding tot shopmedewerker gebeurt deels on-the-job waarna je volgende verantwoordelijkheden krijgt toevertrouwd: Klanten ontvangen volgens een welomlijnd kader De noden van de klant begrijpen, excellente klantenservice aanbieden, advies geven en het verkopen van multimedia en accessoires op basis van klantbehoefte Samen met je team de shopdoelstellingen behalen waarbij je je eigen creatieve ideeën mag adviseren die passen binnen het kader van de gestelde doelen en kwaliteitscriteria Actief deelnemen aan opleidingen zodat je je kennis verder kan verspreiden en deskundig advies kan geven over multimedia- en smartphoneproducten Uitvoeren van administratieve taken met betrekking tot verkoop en services zoals het opmaken van inventaris en het organiseren van displays Als verkoper kan je je spiegelen aan volgend profiel: Interesse in en kennis over multimedia en technologie Een excellente service aanbieden op maat van de klant staat op je lijf geschreven Commerciële ingesteldheid: you aim for the win! Teamwork makes the dream work! Samen wil je ervoor zorgen dat de shop goed draait. Flexibel naar werkuren en –dagen toe Vloeiend Nederlands en Engels, Frans is een groot pluspunt Als shopmedewerker mag je je verwachten aan: Een gevarieerde en autonome job met veel zelfstandigheid en verantwoordelijkheden in een internationaal bedrijf Een grondige, interne opleiding voorzien door de klant Verloning naargelang ervaring Met daarnaast: maaltijdcheques van 8€, ecocheques en een aantrekkelijk bonusplan Na een geslaagde interimperiode mogelijkheid tot vast contract"
828412700,"Managing Director, Cyber Risk - Madrid","**oll’s Cyber Security and Investigations practice is a global leader in cyber resiliency and data security, cyber investigations, incident response, and intrusion prevention. Our practitioners are highly accomplished experts, many of whom have served with federal law enforcement and other government and intelligence agencies, law firms, international auditing companies, and management consulting companies. We bring unique insights and highly informed perspectives from our experience managing diverse cyber investigations and advisory services for a global clientele of law firms, financial institutions, corporations, nonprofits, government agencies, and private individuals. Many on our team who provide investigative and computer forensics services hold highly specialized industry certifications, such as QSA, CISSP, CPP, CFE, ACMT, MCP, CompTIA, CIPP, FCRA, and PMP.  Position Overview: The Managing Director - Cyber Security is responsible for delivery of overall financial and client objectives. **oll’s Cyber Security practice consists of IT Risk Prevention/Assessments and Cyber/Data Breach Response and Investigation. This candidate must be willing to “roll-up” their sleeves and contribute both as an overall leader and as an individual contributor as well. The Managing Director will identify new business opportunities and be actively involved in the development of marketing and product initiatives given their first-hand knowledge of the risk assessment market space and client feedback. Responsibilities will also include negotiating and reviewing deal contracts, drafting and reviewing proposals, managing pipeline, supporting client executives in closing deals, speaking as a content expert, and drafting thought leadership which will positively reflect upon ***** and the business. Responsibilities: Business development Contribute to the growth of the Cyber practice, including the development and implementation of strategic and tactical plans to exceed the growth and revenue goals of the organization. Manage complex client engagements with multiple components including risk assessments and forensic investigations.  Influence and collaborate with practitioners across all of Kroll on cross-functional practice/business collaboration efforts Partner with the sales team to develop and execute campaigns which drive revenue and increase market and consumer awareness for the overall suite of services offered Represent ***** in speaking engagements, conventions, industry events and sound bites as required Mentor and develop staff to ensure the execution of client objectives and deliverables 10 + years of professional service leadership including expertise in the areas of cyber security, information risk assessment, and healthcare Experience and content expertise in the cyber security/information security space Proven track record of success in managing technical and analytical teams in a professional services environment Has successfully worked with C-Level executives, chief compliance, risk and privacy officers Demonstrate exemplary written and oral communication skills Experienced in contract preparation, review and execution Excellent relationship building skills and the ability to establish trust and credibility across the organization Strong ability to influence across multiple business lines Must be flexible, enthusiastic and possess good human relations skills Must be able to think independently and make sound decisions Must be proficient in MS office products, i.e. Word, Excel, PowerPoint and Project Management. Proficiency in and knowledge of industry standard cyber investigation and risk assessment tools a plus Demonstrated expertise in managing partnerships with large and/or industry-leading organizations Excellent interpersonal and communication skills (listening, verbal, written presentation) Display ability to communicate effectively particularly with external clients and internal colleagues demonstrating the ability to reach the desired project outcome Willingness to travel up to 50% BA/BS required, advanced degree preferred Company Overview: Kroll is the leading global provider of risk solutions. For more than 40 years, Kroll has helped clients make confident risk management decisions about people, assets, operations and security through a wide range of investigations, cyber security, due diligence and compliance, physical and operational security and data and information management services. Headquartered in New York with more than 35 offices in 20 countries, Kroll has a multidisciplinary team of nearly 1,000 employees and serves a global clientele of law firms, financial institutions, corporations, non-profit institutions, government agencies and individuals."
844595372,Food Delivery Rider,"Do you want to be part of one of the best online food order and delivery service in the UK? We are looking for experienced scooter delivery drivers to join our team. Are you energetic and hardworking? If yes, apply now! Requirements * Must have your own Bike or E-bike * You must have a good level of English * Interview and onboarding days will be conducted by Just eat * Proof of right to work in the UK * Driving Licence * DBS check (if you do not have it, we can help you to get it) Conditions * Pay: Competitive pay rates plus benefits * Weekly payments * Hours: an average of 40 hours a week *Shifts between 09:30-12:30am"
802321901,FileNet IBM Case Manager Senior Developer/Designer - Guildford,"FileNet IBM Case Manager Senior Developer/Designer Our client, a global supplier for IT services, requires an experienced FileNet IBM Case Manager Senior Developer/Designer to join their team in their clients' office in Guildford. You can work remotely until Covid abates. This is 6 months temporary contract, to start on 15th March. The right candidate should have 7+ years' experience with IBM FileNet and prior experience in client facing role and you will be responsible for IBM Case Manager design or development. Key Requirements: Senior FileNet Developer with experience of architectural design Need to be experienced in FileNet Case and Content Manager 7+ experience with IBM FileNet 7+ experience with IBM Case Manager Experience in complete project life cycle activities on development and maintenance Experience with IBM Content Navigator is required Experience with common integration methods, such as message queues, web services, and API calls An Understanding of a broad spectrum of technology in order to provide part or all of a detailed technical design Experience with Iterative/Agile methodologies Previous technology consulting experience preferred Must be skilled in building relationships with stakeholders Overall 8+years experiences with prior experience in client facing role, working on a daily basis with Product Owner, Business Systems Analyst and implementation team members Design and build of business applications using the IBM Case Manager/FileNet platform Implement the technical solution, in accordance with an approved technical design that includes Case Builder, Process Designer and EDS (external data service) Bachelor's degree in Computer Science or related field Role: FileNet IBM Case Manager Senior Developer/Designer Job Type: Contract Location: Guildford, Surrey, Apply for this job now."
873568438,Senior BA JDEdwards SCP - Supply Chain Planning TMS WMS,"Are you ready to make a move with your career! Do you want to make a difference for the company you partner with? My client is a well-known Distribution Company that is looking for a SCP - Supply Chain Planning Business Lead This is a hands-on Lead Business Partner Position which will take charge of the SCP Modules - Demand Management, Global Order Processing, Production Scheduling, Rapid Planning, Value Chain Planning Structured Project Methodology Process experience is mandatory for this role This is a great opportunity for someone looking for a solid company they could be a part of, somewhere that will provide not only with career challenges, but also career future. A company to grow with and retire from. Excellent benefits, compensation package and location Great team of employees and customers. Requirements for this position include: Bachelor's degree, Masters preferred 5 + years of experience working in a lead BA role with JDEdwards EOne Minimum 5 years of experience in the Supply Chain Management Module/Applications of the Oracle - JD Edwards EnterpriseOne 9.2 3+ years with Manhattan WMOS System 2+ years JDEdwards Transportation Management Systems Strong verbal and written communication skills Strong organizational, coordination, facilitation, consultation and conflict resolution skills Strong leadership skills Able to think outside of the box "
