id,title,description
844400975,C# Developer job with Utilita Energy Ltd | 11119647,"This website uses cookies to improve service and deliver a personalised user experience. By using this site, you agree to our cookie policy Dismiss Skip to main content Skip to main menu Skip to user menu Login Sign up Create account Advertise a job Jobs Job Alerts Career advice Recruiter A–Z InYourArea Find a job Job alerts CV upload This job is no longer available C# Developer Expiring today Recruiter Utilita Energy Ltd Location Eastleigh Salary Competitive Posted 11 Jun 2021 Closes 13 Jun 2021 Sectors IT Contract Type Permanent Hours Full Time Email me latest jobs Title: C# Developers Department: IT Development Reporting into: Desktop Application Development Manager Location: Flexible Cloud Payment Gateways, API's, JSON and REST, New cloud microservices development - There's a lot here to keep you busy. About You You will enjoy working with C# and associated .NET technologies and be keen to show your commercial development acumen across your current area of expertise. You may even have some .NET Core technology skills and be keen to develop (or acquire) these. You'll be someone who thrives in an Agile working environment and your knowledge of Scrum and ***ban will enable you to settle in very quickly. The more experience you can show, the greater the level of responsibility we can provide including mentoring and ever more challenging development propositions. You'll also be a problem solver who likes to be challenged and can speak in both technical and non-technical terms to clarify requirements and business needs. And what is the technical environment? This includes: C#, .NET Framework, .NET Core, API's RESTful Services, JSON, Docker, Jenkins, GIT, OOP, SOLID, Cloud deployment and microservices. We've adopted Agile ways of working so any SCRUM, KANBAN or DevOps knowledge will help too. Sign up for job alerts Get new jobs for this search by email Email jobs More searches like this IT jobs in Eastleigh Sign up for job alerts Get new jobs for this search by email Email jobs Send to a Friend Save You need to sign in or create an account to save Back to top Job Search Find Jobs Companies Job Alerts Upload CV Articles & Advice Interview Questions & Answers CV Templates & Cover Letters How to Write a CV Personal Statement Examples For Recruiters Advertise a job Products & pricing Contact us About Us Contact Us Terms & Conditions Privacy Notice Newsletter Sign Up Cookie Notice Accessibility Advertise with us Facebook Twitter LinkedIn Youtube © 2014 - 2021 Fish4jobs Ltd. Powered by Madgex Job Board Software"
870021844,Laboratory Assistant - Perfect for school / collegeleavers. - Shardlow,"Job Overview: Do you want to workin a scientificlaboratory?  Do you have GCSE's / A Levels inScience?   Have you already got some laboratoryexperience?  As one of the world’s premier ContractResearch Organisations, our mission is to help build a healthierand safer world by providing research services for a multitude oforganisations.   We strive to make a difference to people’s everyday livesby bringing essential products to the market and as aLaboratory Assistant you will play anessential part in making this happen.  The Environmental teams at Labcorp have beenhelping companies bring safe products to market for over 40 years.Our varied work supports the crop protection, chemical andpharmaceutical industries so if you want to part of a dynamic andgrowing team then please apply today.  This role is not agraduate role and we would welcome applications from those who arenot graduates, those who have lab experience already or those withA Levels and / or GCSE's inScience.   Working in the Analytical servicesdepartment at Shardlow, Derbyshire the responsibilitiesinclude:     Maintaining and ordering adequate stocks of consumableitems, Performance of routine experimental conditions (room andwater temperatures, pH and dissolved oxygen concentrations) withinlaboratory areas. Helping maintain laboratoryrecords. General housekeeping to maintain cleanliness and tidinessof laboratory area. To clean and dry laboratoryglassware. Calibration of laboratory equipment (balances/pHmeters) Ensure timely completion of equipmentrecords Liaise with senior staff with respect to performance ofequipment Removal of waste from thelaboratories Collection/return of test items for thedepartment Take responsibility for the maintenance and condition ofequipment used.  WeOffer:  Labcorp Drug Development offersa comprehensive benefits package, including health cover andcontributory pension. Labcorp Drug Development'songoing success offers team members unsurpassed growth and careerdevelopmentopportunities.   If you are looking to work within a supportiveteam, where there are real opportunities to learn, develop andprogress then we would like to hear fromyou! Education/Qualifications: 5x A-C gradeGCSEs. Experience: Experience is not necessary, but the position is alsoopen for those with relevantexperience. IT literate Good teamplayer"
883947737,Content Operations Intern (6 month FTC) - London,"Description Position at RetailMeNot The role With over 8 million members, VoucherCodes is one of the UK’s largest money saving websites. Partnered with big brands like ASOS, Nike, Argos, Expedia and Pizza Express, we receive over 8 million visits per month. Right now, we’re looking for an enthusiastic Content Operations Intern (6 month Fixed Term Contract) to join the Content Operations Team in London. At the moment, you will be joining a team who are all working from home, but we have a beautiful office in London eagerly awaiting our return. We’re looking for someone to join the ****************** Content Operations Team as an intern, starting as soon as possible. You’ll be helping us as we prepare for the busy Christmas shopping period.  This is a great opportunity for a recent graduate looking to gain experience in the world of digital content and marketing. Reporting to the Manager, Content Operations you will be assisting with the day-to-day content demands of our busy consumer-focused website helping our 8 million members save money. What we need from you A passion for online shopping and confidence using the internet Ability to quickly adapt to a new CMS and other software A great eye for finding the best savings possible. A strong customer focus and a tenacious pursuit of business and team goals Ability to prioritise a complex workload under pressure Forensic attention to detail Excellent organisational and administrative skills Can follow instructions and carefully follow house style rules Able to complete repetitive tasks to a high standard Great communication and organisational skills with a friendly, positive and can-do manner Comfortable providing excellent customer service by researching and resolving any query in a friendly and efficient manner What you’ll be doing Publishing new voucher codes Selecting the very best sales and deals for our users Moderating content submitted by our Community General administrative support as required What you’ll get from us A culture that pushes you to be your best self Two uninterrupted hours a week dedicated to your personal development The flexibility to get that perfect work/life balance More free food than you can ask for. Seriously. Zumba, boxing, yoga and football to work off all those free snacks Quarterly socials to let your hair down with your team Annual company retreat for a well deserved, long weekend of relaxation Oh, not to mention our competitive salary, great bonus scheme and a ton of other cool stuff We are working fully remotely at present, but anticipate our office reopening as soon as it is safe to do so! We haven’t let covid stop us bringing in new talent to the team, so we know how to get you up and running quickly while working remotely. Don’t worry, you’re in safe hands. Once our office is open you will have flexibility to get that perfect work/life balance by working some days remotely if you wish. So, what's next? If we’ve piqued your interest, all you need to do to apply is send us your CV with a 200-300 word covering letter outlining why this role and VoucherCodes appeal to you (remember we’ll also have your CV so use this space to tell us what you’re excited about rather than what you’ve already achieved). #RMNUK"
787890742,Commercial Controlling Director - Barcelona,"Multinational Pharmaceutical Company is looking for a Commercial Controlling Director for its corporate offices near Barcelona. Your mission will be lead the transformation of the Commercial Controlling practice (visioning & design) in collaboration with the FP&A Director with a transversal corporate vision. Be responsible for leading the homogenization and standardization of the practice throughout the different entities. Coordination, management & goal setting of business controllers both at the corporate level and those located in geographical business/operational units. Responsibilities: - Leading the transformation of the Commercial Controlling practice, ensuring transversal homogenization & standardization - Design of policies for company's brand portfolio monitoring & policies deployment support - Design & maintain a framework in order to coordinate different business in an International marketing integrated management model - Envision & design business reporting needs in order to maintain a solid & standardized business reporting practice - Provide high level support & coordinate controllers in the accounting closing at the corporate level - Stablish parameters & policies for continuous monitoring of income statements and balance sheet accounts (with focus on gross and commercial margin), IFRS, reporting, etc. - Definition & development of what to expect form a Business Partner role - High level advice and support to business partners in the preparation of budgets (lines related to business) - Set corporate policies for financial management and participation in the planning, budgeting and forecasting processes, guaranteeing compliance with corporate guidelines. Requirements: - Bachelor Degree in, Business Administration, Finance or similar. - 8 years of previous experience in similar Controlling positions in an international company. - Experience in Big4 audit firm will be a plus. - Strong user of Excel and SAP BPC. - Advanced in English, Spanish, and German or French. If you meet the requirements and you are looking for a new opportunity, do not miss the chance to work in a leading company in its sector and apply now!"
809710374,Customs Clearance Coordinator - Saint Helens,"One of the UK’s leading independent shipping and logistics providers, trusted by some of the world’s leading companies, who provide freight forwarding by sea, air and road, warehousing, distribution, end-to-end supply chain management, plus liner and port agency services, is looking to recruit a Customs Clearance Co-Ordinator to be based at offices in Liverpool.Main Purpose of the Role:Working within the freight forwarding division of the 3PL provider, as part of a team to cater for expansion ahead of Brexit and the associated increase in Import & Export customs clearance volumes.Duties and Responsibilities: * Complete all Customs entries from start to finish for imports and exports * Dealing with various modes of transport – Road and Sea * Deal with all queries quickly and efficiently * Build good working relationships with internal and external stakeholders * Invoicing customers * Raise issues of non-compliance and ensure remedial action is completed * Ensure all invoicing (notably VAT and Duty invoices) is completed in a timely mannerTo Be Considered: * Customs Clearance experience including familiarisation with customs processes, customs systems and HMRC regimes preferred but full training will be given * Identify areas for continuous improvement * Proficient in Microsoft Outlook, Word, and Excel. * Strong organisational and communication skills * Ability to work as part of a team * Good problem-solving skillsOn Offer: * Flexible working hours and consideration for remote working * Company Pension Scheme * 25 days Holidays excluding Bank Holidays * Excellent remunerationFor more details, please contact Willis Global - a leading Recruitment Consultancy for the Shipping & Logistics industry"
795969959,Spanish Team Leader,"Interested in social media regulation,online free speech, internal controls, support for vulnerable sections of thesociety or maybe even EU policy making? Want to work for a global company as aContent Review Team Lead for the world’s best-loved video-sharing website? Youdo? Well then, apply now and you could be responsible for assisting the Managerin meeting site metrics and goals, and supervise a team of up to 20 moderators. You have the opportunity to providedynamic service and support for our clients within the cutting edge world oftechnology. Dedicated to quality, you will use your problem-solving skillsto continuously deliver value to our clients.  Please note: we can only considercandidates holding an EU passport or a valid work permit for Portugal. Day-to-day responsibilities: Leading a high-performing team through an exciting transition to build problem solving, critical thinking, analytical and technical capabilities. Provide mentorship, guidance, and career development to your team. Monitor queues for variations and make adjustments as necessary to meet SLAs. Implement escalation channels in accordance with mutually agreed upon procedures Influence team strategy through effective communication. Employee Status : Full Time Employee Shift : Day Job Travel : No Job Posting : Jan 27 2021"
822053239,Kokapstrādes operators (apmaksāta prakse) | VisiDarbi.lv,"Lai nodrošinātu pilnvērtīgu mājaslapas lietošanas pieredzi, mēs izmantojam sīkdatnes. Lietojot mūsu mājaslapu, Jūs piekrītat sīkdatņu lietošanas nosacījumiem. Piekrītu Meklējat darbiniekus? Publicēt vakanci 1 Saglabātās vakances Ienākt Reģistrēties Vakances Visas vakances Darbs Rīgā Darbs Vidzemē Darbs Zemgalē Darbs Kurzemē Darbs Latgalē Darbs ārzemēs Darba sludinājumi ar algu Vakances pēc uzņēmumiem Vakances e-pastā Blogs Padomi darba meklētājiem Lieliskas 13360 darba iespējas no 15 avotiem Meklējat darbiniekus? Publicēt vakanci Vakances Visas vakances Darbs Rīgā Darbs Vidzemē Darbs Zemgalē Darbs Kurzemē Darbs Latgalē Darbs ārzemēs Darba sludinājumi ar algu Vakances pēc uzņēmumiem Vakances e-pastā Blogs Padomi darba meklētājiem 1 Saglabātās vakances Ienākt Reģistrēties LV RU EN Saglabāt Drukāt Dalies: Nosūtīt Nosūtīt! Līdzīgās vakances Saglabāt Drukāt Dalies: Nosūtīt Nosūtīt! Uz augšu Par mums Reklāma Lietošanas noteikumi darba meklētājiem Kontakti CV-Online Latvija Lietuva Igaunija Kontakti: E-pasts: ***************** Tālrunis: ****** ******** Izstrādā un uztur Ienāciet savā profilā Pieslēgšanās sistēmai neizdevās! Lūdzu pārbaudiet vai e-pasts un parole ir korekta. E-pasts Parole Aizmirsu paroli | Reģistrēties Ar sociālajiem tīkliem Reģistrācija darba meklētājam Reģistrācija darba devējam Reģistrējieties ar sociālajiem tīkliem: ****** ******* E-pasts Tālrunis Parole Parole atkārtoti Vēlos saņemt ************ jaunumus savā e-pastā Ar Lietošanas noteikumiem esmu iepazinies un tiem piekrītu Reģistrēties Paldies! Reģistrācija ir sekmīga. Uz norādīto e-pasta adresi tika nosūtīta apstiprinājuma saite Uzņēmuma nosaukums Reģistrācijas numurs Adrese ****** ******* Tālrunis E-pasts Parole Parole atkārtoti Vēlos saņemt ************ jaunumus savā e-pastā Ar Lietošanas noteikumiem esmu iepazinies un tiem piekrītu Reģistrēties Paldies! Reģistrācija ir sekmīga. Uz norādīto e-pasta adresi tika nosūtīta apstiprinājuma saite Reģistrēta darba meklētāja priekšrocības Jaunu atbilstošu vakanču pasūtīšana e-pastā Sludinājumu meklēšanas vēsture Saglabāto sludinājumu pārskatīšana CV pievienošana profilam Pieteikumu pārvaldīšana Reģistrēta darba devēja priekšrocības Ātra un ērta pakalpojumu iegādāšanās Sludinājumu publicēšana un pārvaldīšana Saņemto pieteikumu apstrāde sistēmā Darba devēja profila izveidošana Tehniskais atbalsts un konsultācijas Paroles atjaunošana E-pasts Paldies! Lūdzu pārbaudiet savu e-pastu un pabeidziet paroles maiņu Nosūtiet e-pastu Jūsu e-pasts Saņēmēja e-pasts Ziņa Paldies! Aizvērt Aizvērt"
783885109,eCommerce Buyer - London,"Description Funko Overview Welcome to the Funko-verse, a world built on pure imagination, a land governed by the philosophy that stories matter, a universe comprised of characters from countless fandoms, a galaxy of once upon a times and happily ever afters. But what does Funko do? Funko is a purveyor of pop culture, making and selling license-focused collectibles. We’re based in Everett, WA where we have a store that delights kids of all ages (kids at heart included). We currently hold hundreds of licenses for franchises ranging from Marvel to Harry Potter, giving us the rights to create tens of thousands of characters—one of the largest portfolios in the pop culture and collectibles industry. We take your favorite characters and turn them into adorable, or sometimes scary, collectible figures. Our most famous line, Pop! Vinyl, has millions of fans around the world.  The eCommerce & Retail Buyer will own the execution of the merchandise strategy and product assortments to maximize sales, margin, and inventory turnover. This role is responsible for driving the strategic and daily execution for planning, buying, analyzing, merchandising, and forecasting of eCommerce and Retail merchandise. The eCommerce Buyer will collaborate closely with all cross-functional partners to deliver against the company and departmental initiatives. What You’ll Do Partners with team to develop and execute the strategic vision of the department integrating customer insight, competitive information, market intelligence, trends, and product distortion to maximize sales and profit and reduce markdowns Responsible for providing quantitative analysis to support planning, buying decisions both preseason and in-season to maximize opportunities Be the owner of short and long-term product strategies to grow the business and brand including product ideas for new categories, properties, and items. Collects industry, consumer, and competitor trend information. Reports on and integrate findings into the development of the strategic vision and the future selection of product Research and anticipates what the customer wants next; use information from store visits in Everett and Hollywood in decision making and planning process Determines, based on history, trend, market information, and customer knowledge, the ranking of each item in their assortment Develops category strategy to identify key categories/items and distorts them to focus on driving newness, sales, and product penetration Reacts to current business trends; ensures the integration of product newness, develops upside strategies, recognizes product evolution and potential voids; prepares contingency plans to drive sales and profit objectives Architects balanced assortment plan that integrates pricing pyramids and tiered strategies. Develops product testing strategies that drive top-line sales and margin Works with Planning and Allocation on promotional cadence, flow order, product buys, minimum /maximum quantities, etc. Responsible for managing and optimizing eCommerce and Retail size and width replenishment; collaborate with cross-functional team on replenishment needs via product transfers Adheres to the business calendar – preparation and ownership of meetings Partners with Creative and Product Development to execute the merchandise strategy from concept to market Proposes product for PR and marketing vehicles and proof imagery Responsible for providing input at product milestone meetings to capture the needs of the markets Follows and contributes to Open to buy process, including sales forecasting, product buy, markdowns, and product features. Some travel may be required What You’ll Bring Bachelor’s degree in fashion merchandising, retail management, or business-related field preferred 5 years of prior merchandising experience Proficient in Word, Excel, Outlook, and PowerPoint. Excellent organizational skills Strong interpersonal skills and communication skills Ability to build and sustain relationships quickly Ability to effectively present strategies and report on their business Ability to multi-task and prioritize Ability to identify, develop, and retain top talent Strong analytical and strategic thinking skills What Funko Offers Funko offers a competitive compensation package with full benefits and a 401(K) plan with matching contributions from the company. Most importantly, we offer a creative work environment with people who love pop culture just as much as you do. Can’t wait to gush about your latest binge? Neither can we! Looking for a place where your favorite pop culture t-shirt will receive the compliments it deserves? We know how you feel!"
878532421,Integrated Access to Services Coordinator,"The post-holder will provide proactive, comprehensive coordinator support to the Integrated Access to Services Panel (IAtS) for children, young people and families who are in need of support. The IAtS coordinator will play a crucial role in ensuring effective integrated working and will therefore need to be someone with very good communication, interpersonal and organizational skills, and who has a flexible approach to work and enjoys working as part of a team. The IAtS coordinator will often be the first point of contact for referrers, other professionals, families/carers and other members of the child/young person’s network and will play an important role in eliciting further information about the family’s needs and about what is important to the family where referral information is limited. They will be the outward-looking ‘face’ or representative of IAtS working closely with a range of partners and colleagues at different levels to ensure the ongoing development of IAtS. To be responsible for screening all IAtS referrals to ensure appropriate and sufficient information to enable decisions on provision to be made at IAtS meetings, enabling children, young people and their families to access the right support, first time, from the right person. To manage and oversee the administrative component of the referral process. Responsibilities that the coordinator will carry out or oversee include: To ensure that referrals information/ family information is inputted;  To monitor and update operational data quality; To conduct lateral checks against all relevant systems and databases in advance of weekly panel meetings; To collaboratively direct referrals to partner agencies in advance of panel meetings where appropriate, thereby ensuring that meeting time can be used to discuss referrals that most benefit from multi-agency discussion; liaising with relevant professionals to ensure children and young peoples’ safety as a priority where referrals indicate safety concerns To prepare the synopsis for the weekly IAtS meeting, disseminating this to all appropriate professionals, minuting agreed actions at meetings and ensuring that these are clearly communicated as required."
813808083,Administrator - Construction,"Excellent position based in Peterlee for an Administrator - Full or part time hours availableThe main purpose of this role is to support the operational team in the office with all of the administrative duties. Entering data into the company in house software system, processing all invoicing, support all management with general administrative work, filing, photocopying, typing and general office organisation.We’re looking for a professional, dynamic and motivated individual with ability to work alone and as part of a team.Communicative, organised, flexible and committed, you must also have: * Experience with Word & Excel * A polite and professional personality * Accuracy and efficiency * Ability to work with minimal supervision * Ability to work to deadlines * Experience of invoice processingSo, if you have a passion for administration and ideally have experience working within the construction industry, this could be the role for you!Interviews will be held early in the New Year"
883942052,Trainee Dealer - Blackpool,"Job Description Would you like to join our team of STARS at Grosvenor Casino as a dealer? We rely on you to help deliver our promise to excite and entertain! If you have the right attitude, are willing to learn, be professional, stay calm when the pressure builds and can deliver amazing service to our customers and members get in touch, we will do the legwork! We will even support and pay for your PFL application with the Gaming Commission. You will; Acknowledge, welcome and assist customers in gaming Live our values of Service, Teamwork, Ambition, Responsibility and Solutions Collaborate and work as part of the wider casino team Understand the games, payouts and who are our high value members Connect with first time customers, explaining how the games are run Follows guidance from the CADS, gaming supervisor to meet table demand and deliver fantastic service on the gaming floor Qualifications A fantastic personality Numerical ability; able to calculate mentally and very quickly. We will help you practice. Any gaming or customer facing experience would be a bonus! Must be able to work shifts at any time of the day, especially weekends and bank holidays."
837030423,Director of Sales,"Director of Sales needed for automotive company in Goleta, California!! Responsibilities Include: --Overseeing daily operations of both retail and wholesale sales and customer service team. --Setting goals, training staff, and traveling up to 4 weeks per year. --Personally managing key wholesale account relationships. --Working closely with Human Resources, Marketing, Merchandising and Purchasing teams. Minimum Qualification Requirements: --Significant experience managing direct-market, hardline retail and wholesale accounts, including inbound call center and e-commerce operations. --Previous P&L responsibility. --Excellent communication skills. --Automotive industry experience is a strong plus!! Previous P&L responsibility required Compensation is DOA, will be discussed during interview."
863821901,Trainee Telecoms Engineer,"Position: Telecoms Field engineer / broadband Field engineer / IT Field engineer (Training is provided) Salary of the Telecoms Field engineer / broadband Field engineer / IT Field engineer Rate of pay: £129 GBP per day worked Starting date of the Telecoms Field engineer / broadband Field engineer / IT Field engineer Start date: ASAP Job Description of the Telecoms Field engineer / broadband Field engineer / IT Field engineer - To install broadband, TV services, resolve broadband faults, and optimise speed in our customer's premises on behalf of our clients which include TalkTalk and BT. - The successful candidate will have an interest in Telecoms / broadband / IT. - To undertake shift on a Rotational basis (5 days work per week, Monday - Saturday) - You will be given full and ongoing training in the role, and also be fully supported throughout your working day by our Scotland based Service Centre. - In this Field based position you will be driving from one job to another providing the above services. - Our client is a running a training course for this Telecoms Field engineer / broadband Field engineer / IT Field engineer position which will last for two weeks. Previous experience within Telecoms Field engineer / broadband Field engineer / IT Field engineer , however an interest within either IT / Telecoms / broadband would be important for the client. Key responsibilities of the Telecoms Field engineer / broadband Field engineer / IT Field engineer - You need to have a full UK drivers’ licence with no more than 6 points and have held this for at least one year. - You will be Friendly, Customer focussed and desire to resolve connectivity Issues. - You must be interested in IT, broadband, Telephony and digital TV technology. - You'll be hard working and flexible to take on my clients planned and unplanned workload. Job Reference: Telecoms Field engineer / broadband Field engineer / IT Field engineer * Telecoms Field engineer / broadband Field engineer / IT Field engineer"
823300143,comercial inmobiliario,"comercial inmobiliario Agencia Tecnocasa ESTUDIO COSTA DE LA LUZ Huelva, Huelva provincia Solicitar en la página web Solicitar en la página web Guardar este empleo Guardar este empleo GRUPO INMOBILIARIO TECNOCASA. Oferta puestos de trabajo en Huelva capital, para gente joven, que tenga ganas de trabajar y aprender una profesión. Nos dedicamos a la intermediación inmobiliaria. No es necesaria experiencia, ya que corre a cargo de la empresa. Sueldo fijo + comisiones. Jornada completa. Si estas interesado/a puedes apuntarte en la oferta El puesto a desempeñar es de comercial inmobiliario. Se requiere formación de algún tipo acorde al puesto solicitado. La jornada será Completa. El trabajo se desarrollará en Huelva, Huelva. Necesitamos cubrir una vacante Se informará en la entrevista sobre el tipo de contrato y la duración del mismo No se requiere experiencia para el trabajo ofertado. Sobre el salario hablaremos en la entrevista de trabajo. ******************** hace 2 días empleo original Reportar empleo Empleos de Agente inmobiliario/a en Huelva, Huelva provincia Agente inmobiliario/a sueldos en Huelva, Huelva provincia Seguir Recibe todos los nuevos empleos de Agencia Tecnocasa ESTUDIO COSTA DE LA LUZ"
860116947,Data Engineer,"· Minimum 4 years experience· SQL, Python or Java or Scala · Hadoop and Spark - Mandatory · RDBMS/NoSQL· ETL/ELT processes· CI/CD· Experience in data migrations – merit · Experience with Agile methodologies· Excellent communication skills"
834972267,"- Шофьор лек автомобил/бус, Пазарджик, обява за работа от АУТО 1 АД","Разглеждания: *** **********, Ref.#: 001drv Шофьор лек автомобил/бус, АУТО 1 АД  Вижте визитка на компанията Месторабота Пазарджик; Постоянна работа; Пълно работно време; Подходяща и за кандидати с малък или без опит; Заплата от 950 до 1150 BGN (Бруто) Запази обявата в бележника   Известие за нови обяви   Принтирай   Проблем с обявата Шофьор лек автомобил/бус АУТО 1 АД е фирма с лидерски позиции в областта на дистрибуцията на резервни части за автомобили и е част от холдинговата структура Ер Ем Джи (RMG). От 2005 година фирмата изгражда търговска мрежа в София и страната, състояща се от собствени и франчайзингови обекти. За обект в гр.Пазарджик фирмата търси да назначи: Шофьор лек автомобил/бус Отговорности: -Превоз на стоки, -Приема стока със съпътстващи документи, -Организира приемането, съхраняването и предаването на стоки и материали, -Приема и организира транспортирането, подреждането и комплектоването на стоки и материали, -Отпуска стоки и материали срещу оформени по съответ­ния ред складови разписки, -Следи за състоянието на съхраняваните стоки и материали и прави предложения при възникнали проблеми, -Изпълнява и други конкретно възложени задачи, свързани с длъжността. Изисквания: - Честност, лоялност и коректност - Умение за работа в екип; - Отлична комуникативност и отговорност; - Желание за професионално развитие; - Шофьорска книжка категория - B . Предлагаме: - Работа и развитие в млад и амбициозен екип; - Възможност за професионално развитие; - Добро заплащане; - Постоянен трудов договор с Ауто1 АД Моля, изпращайте актуална автобиография и снимка Одобрените по документи кандидати ще бъдат поканени на интервю. Кандидатствай по тази обява АУТО 1 АД  Известие за нови обяви (Фирма/Организация директно търсеща служители.) Повече за АУТО 1 АД Всички обяви на АУТО 1 АД Известие за нови обяви Искам да получавам известия за новите обяви от АУТО 1 АД. Email: Абонирай ме За да ползвате тази функционалност, е необходимо да влезете във Вашия акаунт. Вход Откажи Страницата, която се опитвате да достъпите, е изтекла поради дълъг период на неизползване. Моля, опитайте отново. Ако проблемът продължи, свържете се с нас на тел. 02 439 22 22. Затвори"
