id,Confidence
797260192,0.6
892092683,0.9
792461143,0.8
772537497,0.9
847727304,0.8
779995862,0.9
850021188,0.6
852910329,0.6
867414166,1.0
845869395,0.9
891263278,1.0
836477963,0.9
846991568,1.0
859887874,0.9
857565025,1.0
875281457,0.9
848198187,0.9
866309790,0.7
877391869,1.0
850215819,0.7
888302780,0.9
835455230,0.9
848124206,0.9
719622896,0.8
750059172,0.8
824685721,0.9
803229246,0.9
791878317,1.0
848010176,0.9
826469515,0.8
754705144,1.0
847517420,0.8
879517629,1.0
785393972,0.8
861978078,0.9
813577739,0.8
874273924,0.8
875643954,0.8
839353831,
742456467,0.9
847583457,0.8
879758015,0.8
834465454,0.9
803697037,0.8
880519942,1.0
758605945,0.9
878721208,0.9
814593928,1.0
884346565,1.0
879676048,0.9
839643713,0.8
820864391,1.0
885645804,1.0
840005485,0.9
862949922,1.0
822781912,0.6
888947044,0.8
841339715,0.9
839538222,0.9
729529091,1.0
834452596,0.9
871138324,0.9
805164418,0.7
786522688,1.0
790605052,0.9
801775015,0.8
762397162,0.9
777639651,0.9
885079869,0.9
885490307,0.9
774290661,0.9
853624501,1.0
809531771,0.8
817970853,0.9
823877240,0.9
872498629,0.9
854707082,0.8
879711858,0.9
876256242,0.8
818350472,0.95
762479583,0.9
837624445,1.0
818497427,0.9
837314586,0.7
715165643,0.9
872033786,0.9
815884961,0.9
772794188,1.0
733591347,0.8
813761154,0.7
856025123,0.8
797833571,0.9
773206965,0.8
843599236,0.9
827359807,0.9
730489560,0.9
783383522,0.8
741983294,0.9
833817522,0.9
847536422,0.8
849965824,0.8
864710415,0.9
852705737,0.9
795957643,0.9
779649731,1.0
817047598,0.9
837697181,0.9
884367623,0.9
744720343,0.9
887498631,0.8
849108897,0.8
870046238,1.0
788270168,0.9
809707981,0.7
776677953,0.8
831049297,0.9
884265395,0.9
754849357,0.8
847557905,0.9
825488007,1.0
805806310,0.8
847882965,0.9
868725506,0.9
774232150,0.9
776773278,0.7
856563931,0.9
767231171,0.8
820242420,0.9
781689897,0.9
888832199,1.0
885306787,1.0
846262313,0.8
740865375,0.7
807613880,0.9
776413252,0.8
812949602,1.0
802371921,0.8
785213149,0.9
796686565,0.6
781132610,0.9
870705553,1.0
809765375,0.8
808865398,0.9
865373942,0.3
846307714,0.7
789256070,0.7
804853782,0.8
813267705,0.8
752412342,0.9
844275805,0.8
715161714,0.7
848577429,1.0
717099578,0.8
832622900,0.9
855207452,0.8
867987027,1.0
740765223,0.8
848555047,0.9
804705516,0.9
845905603,0.8
852412200,0.8
819757742,
721657423,0.8
799474567,1.0
844476358,0.8
790299279,0.8
872937622,0.9
880460838,0.8
819483287,0.8
780137827,0.9
844410482,0.9
844759953,0.8
787459067,0.8
793157386,0.7
828923321,0.8
847370870,0.9
868704757,1.0
821358492,0.9
821879043,0.8
723473502,0.9
864437750,0.7
830655382,0.8
810261110,1.0
878530510,0.9
768106003,0.9
792869018,0.9
724594305,0.9
884035181,0.9
871283470,0.3
885565976,0.9
819760023,0.7
839948929,0.9
780860443,0.8
830145877,0.9
740554682,0.9
785290341,0.9
855083122,0.9
805003497,1.0
807933695,0.9
834693821,0.8
843201210,0.8
750716274,0.8
878107319,0.9
842728878,0.9
839642516,0.6
733172458,0.8
868104293,0.9
848587656,0.6
828560351,0.9
773011665,0.7
804773978,1.0
778761680,0.9
736780306,1.0
872757422,0.9
842576606,1.0
828514900,0.6
848677987,0.8
871409796,0.8
779167572,0.8
733466345,0.9
796259990,0.8
715732380,0.9
847530104,0.8
784935414,0.7
768780351,0.9
772782367,0.9
754431079,0.9
834913638,0.9
884657847,1.0
847723945,0.9
872862086,0.7
810347623,1.0
806733803,0.9
740742749,0.8
865543349,0.9
858262950,0.8
742253327,1.0
799470631,1.0
855332156,0.7
821976081,0.9
883450836,0.9
738103722,0.9
779194384,0.8
721691530,0.8
834524939,0.9
805583094,0.7
721705957,0.8
834801752,0.8
889625632,0.9
833558451,0.8
862885174,0.8
832123353,1.0
791071501,1.0
879356675,0.9
787960201,0.3
888853316,0.9
797367759,0.8
735810158,0.0
724593792,0.8
832277709,0.9
721806661,0.8
785577182,0.9
853490774,0.9
750162945,0.7
844610633,0.8
801338453,0.9
807486048,0.9
872619525,0.9
843522018,0.6
839184110,0.7
758445660,1.0
828116341,0.9
810369454,0.7
832830489,0.8
758506055,1.0
844936909,0.8
808541181,0.9
758558373,0.9
755786514,0.8
735990200,0.8
846644794,0.9
884357179,1.0
715086413,0.9
744673332,0.9
868391366,0.9
721649881,0.9
844265769,0.8
857818929,1.0
856370949,0.9
867558813,0.8
847002556,0.8
880673116,0.8
789173757,0.7
760206868,0.9
849000823,0.8
769235189,1.0
874452056,1.0
874250871,0.8
885621615,0.9
784005241,0.9
839661734,1.0
818358399,0.95
867161810,0.8
737676648,0.9
876435782,1.0
780655665,0.9
849269823,0.8
833502475,0.7
888967875,0.8
851150300,0.9
853892825,0.8
878010907,0.8
867213898,0.9
847902556,0.9
875027184,0.8
780061689,0.9
750486993,0.9
752686319,0.9
754420366,
835599906,1.0
792639042,1.0
832138336,0.9
804803916,0.8
883895345,0.9
747330477,0.9
853176960,0.8
877884434,0.8
868647212,0.9
869593557,0.9
783096588,0.9
830026084,0.9
855984198,0.9
715757747,0.9
721866050,0.8
867986526,0.9
868408659,0.9
780636125,0.9
778885694,0.8
727393560,0.6
775117142,0.8
849787779,0.8
771339864,0.3
797391868,0.9
779660483,0.8
865223720,1.0
847671497,0.8
836555632,0.9
884821168,0.9
783593594,0.8
765660096,0.9
872120475,0.9
796577202,0.9
849865333,0.9
748878313,1.0
801864966,0.9
750416178,0.8
872818468,0.9
885651389,1.0
735813389,0.9
786299416,0.8
797248794,0.9
834697197,0.9
848031093,1.0
731458271,0.8
850567849,0.9
764558050,0.9
872561156,0.9
874497216,1.0
824125198,1.0
852688609,0.8
793128267,0.8
754518033,0.9
812065464,0.9
796153512,0.9
777646559,0.9
846645734,0.8
727939389,0.8
820125865,1.0
875419356,0.8
809703342,0.9
809158919,0.8
836564934,0.9
828565202,1.0
877250541,0.7
828736182,1.0
818847067,0.8
821330256,0.9
804449720,1.0
738474929,0.9
779761647,0.9
835498221,1.0
754501449,1.0
798847526,0.8
879312570,1.0
815399076,0.9
736034112,0.8
716948463,0.8
858233628,0.9
774295575,0.8
871184023,0.9
864512999,0.8
868241551,0.8
780973596,0.9
756703167,1.0
845900701,1.0
771233936,0.9
775698084,0.8
735432690,0.9
869941458,0.9
729723842,1.0
855575244,0.8
777007282,0.9
762439787,1.0
858975595,0.9
779657917,0.7
851996801,0.9
861233081,1.0
727522447,0.9
891381323,0.8
855385226,0.9
782710839,1.0
874911262,0.9
774494310,0.9
830414521,0.8
876229952,0.9
823131460,0.8
718892492,0.9
836117566,0.9
810845145,0.8
852726910,0.9
791015458,0.8
777314884,0.7
832167522,0.9
754914426,0.9
837399061,0.9
806525013,0.6
874567240,0.9
876557093,0.8
832612958,1.0
844515481,1.0
820869660,0.7
779159960,0.9
849982319,1.0
880108985,0.8
722754109,0.7
796286261,1.0
846525670,0.9
779748249,0.8
845007364,0.8
859595189,0.8
849310174,0.8
821879173,0.8
812037137,0.7
809569434,0.8
868665868,0.9
846622090,0.9
758220311,0.8
840056250,1.0
784940565,0.9
714088870,1.0
836652472,0.8
778270016,0.9
855829060,1.0
715784336,0.8
731181384,1.0
800774679,0.8
792954577,0.9
850180380,0.8
748598208,0.9
802385045,
773630080,1.0
754602196,0.9
809139209,1.0
794542850,0.8
863078602,1.0
819953721,0.9
884059598,0.9
754604412,0.8
825312748,0.8
850056114,0.8
830701734,0.8
781334862,0.8
857867667,0.9
796746644,0.6
825540481,1.0
727492291,0.8
732256785,1.0
853583858,0.9
792300691,0.9
793144276,0.9
818418972,0.9
840503175,1.0
731422026,0.8
762415501,0.8
750332333,0.9
823628273,1.0
846118645,0.8
721726306,1.0
783045933,0.6
848023077,1.0
877932092,0.9
842117438,0.9
767295759,0.9
841239231,1.0
853565335,0.9
742427164,0.7
731235892,1.0
728121383,0.8
879880747,0.9
722379560,0.8
858096940,1.0
724556008,0.9
849842581,0.9
727857530,0.9
873005795,0.9
834123029,1.0
855201726,0.8
809014789,0.9
718883645,1.0
770042162,0.9
791686919,0.8
885553765,0.8
852836360,0.6
786894125,0.6
877975241,0.9
780037015,1.0
892250450,0.7
877167139,0.9
790756099,0.9
721696831,0.8
787732662,0.8
847178926,0.9
824949865,0.9
736025460,0.9
853571412,0.9
721732804,1.0
827476403,0.7
872283868,0.8
886179469,0.7
851106703,1.0
795543966,0.9
854750140,0.8
847855351,0.9
794440945,0.9
740706833,1.0
721731319,0.9
734725499,0.9
849204162,0.9
833173793,0.8
838724940,0.8
718461305,0.9
841208954,1.0
744557753,0.9
801800908,0.9
849702448,0.9
837423121,0.9
765884000,0.9
847713459,0.9
881072233,1.0
828220796,0.8
819486887,0.7
744344190,0.9
859847836,0.8
743273639,0.9
809707020,0.8
737243060,0.8
863311487,0.4
754868269,0.8
866603348,0.8
827911262,0.4
736219980,0.9
857020561,0.8
789112183,1.0
837298770,1.0
808045000,0.7
854992522,0.8
823948856,1.0
789192906,0.8
887594593,0.9
842001335,0.7
879692921,0.8
787748797,0.9
847190012,0.9
771346567,0.9
836868658,0.8
817547867,0.9
808394358,0.8
843355845,0.8
741866124,0.9
800643762,0.8
779465701,0.8
878638971,0.7
887547866,1.0
725907379,1.0
797248832,0.9
867560827,0.9
768292357,0.8
745629146,0.9
837066238,1.0
845845823,0.8
744656069,0.8
810578003,0.9
848902171,1.0
837435500,0.9
780981821,0.8
829681150,0.8
781540309,1.0
836458523,0.8
856726006,0.8
847725161,0.9
782704043,1.0
836975724,0.9
831100149,0.8
852905054,1.0
780082700,1.0
839630665,1.0
796027771,0.9
855838314,0.9
836335321,0.9
740729740,0.9
756732375,0.7
884279819,1.0
790966977,0.9
779916277,0.9
724586038,0.7
833364917,0.9
844660211,0.9
845845186,0.8
809772941,0.8
848197834,0.9
793442806,0.9
836997236,0.8
847061586,0.8
754167236,1.0
861512919,0.7
740314478,1.0
738156478,0.9
796533244,1.0
848573050,0.8
880475436,0.9
867096259,0.8
868038334,1.0
856287112,0.8
855334376,0.7
735812796,0.9
762362580,1.0
783005761,0.9
744426362,0.9
889704489,1.0
731226436,0.6
873092815,0.6
724628817,0.8
776772073,1.0
842760828,0.9
835498194,0.8
773974645,0.9
836152877,0.8
740332895,0.9
890282942,1.0
772621067,1.0
880550836,0.9
866617367,0.8
835705487,0.7
870049272,0.8
909012557,0.9
729495002,0.8
770934470,0.8
770258164,0.8
849577888,0.8
733795055,0.7
874118992,0.7
724526858,1.0
867095248,0.9
826754936,0.9
786624090,0.8
751501457,0.8
788064411,0.6
847192654,0.7
804806679,0.9
835151458,0.9
791878329,0.8
800186129,0.9
754387927,1.0
862950203,0.9
885578449,0.9
865643573,0.7
848603989,1.0
853264619,0.9
781443370,1.0
777842461,0.9
865253580,1.0
874947547,0.9
751351399,1.0
874676883,0.8
831070973,0.8
818436735,1.0
718867513,0.9
848427943,0.7
874765663,0.8
836123044,0.9
867441837,0.8
748585489,0.9
878011660,0.9
803728054,0.9
878557888,1.0
865886585,1.0
845351688,0.9
876997531,1.0
750163845,0.9
824405008,0.8
857758888,0.8
818274594,1.0
748486128,0.8
758210879,0.9
895672721,1.0
832171521,0.8
817719066,0.9
758587087,0.8
860844148,1.0
750298222,0.9
840156557,0.9
780643689,1.0
814294330,0.9
848882717,0.7
792568539,0.9
837136176,0.9
846143619,0.9
813735810,1.0
770852662,0.8
840230357,0.9
837039960,0.9
830931654,0.9
721878952,0.9
857547224,0.9
844716106,0.8
909878860,0.8
836868654,0.9
834699519,0.8
742340749,0.9
836462954,0.9
847439234,0.9
789766719,1.0
780059500,0.9
772794954,0.9
889706986,0.8
852708260,0.9
866841560,0.8
850909715,0.8
779969097,0.8
721672673,0.9
847874396,0.9
837021399,0.8
805321930,1.0
790199750,0.9
809342048,0.9
740736845,1.0
790621850,0.9
769280065,0.8
765757758,0.9
829646607,0.9
829472106,0.8
768824519,0.9
758539200,1.0
733487932,0.9
876985578,0.9
754091914,0.8
797363000,0.9
804798020,0.9
828887727,0.8
779191952,0.8
824322226,0.8
847490842,1.0
724872798,1.0
822068267,0.8
818255811,0.6
850066748,0.9
784316242,0.8
864623675,0.9
781501736,0.8
880188504,1.0
721713831,0.8
764447004,0.8
831545078,0.9
796044858,0.9
862890381,0.8
798722088,0.8
854577019,1.0
733487925,0.7
804680329,0.9
758472388,0.8
754553387,0.9
800571421,0.8
850872249,0.9
844721394,1.0
877897935,0.9
809646554,0.7
753744356,0.8
721608396,0.9
817365012,0.9
754817372,0.9
779677099,0.9
731308788,0.8
865054828,0.7
855877297,0.8
844487625,0.9
858405250,0.9
718883135,0.8
883794842,1.0
721703363,0.9
791663519,0.9
880352843,0.8
740765752,0.9
872908902,0.9
769025739,1.0
754845522,0.9
874386446,0.7
884115606,0.9
775376272,0.9
784031094,0.9
770910977,0.9
754772838,0.9
768829356,0.8
850056306,0.8
776965105,0.9
883969121,0.9
858568338,0.9
858426045,0.9
754859802,0.8
788586374,0.8
879529609,0.9
829636046,1.0
779183925,0.9
872282857,0.8
804602891,0.8
797342278,0.9
826952605,0.7
754525410,1.0
857715074,0.9
875030960,0.3
833375429,0.6
820921840,0.9
786221144,0.8
724199599,0.9
848990452,1.0
733547481,0.9
847569144,0.8
713919416,0.9
847911139,1.0
715105049,0.9
814585266,0.9
818316543,0.8
836475621,1.0
835210359,0.7
855154067,0.8
851187663,0.8
889087438,0.9
779750247,0.9
779178276,0.9
742961980,0.9
754213259,1.0
803195273,0.3
880641838,1.0
801939430,0.9
860575479,0.9
844079177,0.9
773145615,0.8
717966249,0.9
870800056,0.9
866068959,0.9
836161095,0.9
715099153,0.9
780129243,1.0
850503949,0.8
804762104,1.0
774376898,0.8
829621447,0.7
869453291,0.9
836590359,0.9
836383209,0.8
858629019,0.9
804649519,1.0
872458572,0.9
789146236,0.9
879741314,0.8
818432374,0.9
816937408,0.9
789822823,0.9
840669029,0.9
731280704,0.9
830451507,0.7
740716440,0.9
852431726,0.9
775768405,0.7
836560672,0.9
803212421,0.9
839915109,0.8
855240665,0.9
846139278,1.0
792297070,0.9
785038288,0.9
766149026,0.9
865912388,0.9
721930596,1.0
806703660,0.8
850410383,0.9
818363572,0.6
824983299,0.8
864417701,0.9
840989739,0.9
880033722,0.9
737272239,0.8
754920645,0.9
849235215,0.8
855844555,0.9
818114352,1.0
870043407,0.8
870007936,0.8
754168136,0.8
773310440,0.8
866112956,0.8
721705109,0.9
870183191,0.8
777651192,0.9
872325246,0.9
852932347,0.9
880081411,1.0
802499462,0.8
821377142,0.7
837275714,0.7
889672622,0.9
889654037,0.8
857784746,0.9
724155855,0.8
874069056,0.9
807634040,1.0
857449854,0.9
843802717,0.8
809586998,0.8
762158131,0.8
735867692,1.0
787516819,0.8
874711535,0.7
797230442,0.9
828136747,1.0
744473709,0.8
808539485,0.9
851473418,0.9
849994013,0.9
853101159,1.0
818888428,0.8
721748949,1.0
783920252,0.8
857523789,0.8
794467357,0.8
866723360,0.8
878447325,0.9
875120196,0.9
793096762,0.9
770811877,0.8
733559717,0.7
775689049,0.8
887511600,0.9
742501404,0.7
721670445,0.7
779435170,0.9
758536548,0.9
833905346,0.8
859365420,0.7
783569733,0.9
873566666,0.9
762413516,0.8
721739314,0.7
738092008,0.9
820206732,0.5
855853008,0.8
884054685,0.9
820135092,0.9
801341170,0.9
894373693,0.9
858905513,0.7
879076750,0.9
773690738,0.8
878796152,0.8
821338163,0.9
839583547,0.9
796581886,0.9
849710724,0.9
833483819,0.9
844359975,0.7
748508386,0.9
849853671,0.9
874457263,0.7
718214286,0.8
777353979,1.0
728618592,0.8
860322218,0.8
847883180,1.0
849337341,0.9
745845719,0.9
887515052,0.7
790184253,1.0
846878885,0.8
835305379,0.9
835971346,0.8
790971487,0.9
863811298,0.7
818697940,0.8
754866279,0.9
739680226,0.7
850567150,0.9
880619354,0.8
791221549,0.8
853541690,0.8
849591867,0.9
718098196,0.9
846981103,0.9
765800719,0.9
836059795,1.0
876303811,0.7
855192585,1.0
777023956,0.8
839646397,0.8
797948623,0.8
779816215,0.9
758605763,0.9
820540980,0.8
788949226,0.9
788122406,0.8
774365885,1.0
839916632,0.7
814563470,0.8
770646969,1.0
758170967,0.9
895530148,0.9
747659757,0.8
836308432,0.7
821204601,0.9
776753348,0.8
819718887,0.9
834252288,0.7
744951808,0.8
854600372,0.8
756305736,0.9
793423562,0.8
740660103,0.7
841238897,1.0
861283553,0.9
771339821,0.3
825377375,0.9
847878309,0.9
875178388,0.8
846264819,0.8
879747977,0.9
759387566,1.0
794458319,0.9
849686004,0.9
780141229,0.9
831716509,0.7
850611533,0.9
791577092,1.0
797814757,0.9
847439436,1.0
765841349,0.9
885335837,0.9
760826907,0.9
723323198,1.0
850545687,1.0
840729719,0.95
884116822,0.9
874447149,0.9
850288369,0.8
877395312,1.0
720932361,0.7
874075521,0.9
856078569,0.7
836706505,0.9
837518365,0.8
759306166,0.8
786860825,0.9
780249269,0.8
879940868,0.7
777650193,0.7
776378737,0.7
884593714,0.8
825661169,0.8
871180818,0.8
833855064,0.9
753732624,0.8
875245264,0.9
843517294,0.9
852515373,0.9
846083789,0.9
848592500,0.8
735897685,0.9
818358825,0.8
788631724,0.9
844955222,1.0
783698596,0.9
768835943,1.0
888861534,0.9
840766726,0.9
846216988,0.9
736028331,0.8
775756331,0.9
803006640,0.7
850246281,0.9
789987149,1.0
784058625,0.8
715094052,0.8
731204631,1.0
820565627,0.9
877703694,0.9
849732035,0.8
715079339,0.8
848266476,0.8
778802307,0.9
779969238,0.5
868533839,0.9
724508237,0.9
842381139,0.7
780866576,0.9
805540156,0.8
836840048,0.9
775734056,0.9
868348199,0.8
740782534,0.9
866688081,0.9
852492878,0.9
779977089,0.8
752616144,0.8
847988506,0.7
867483120,0.9
861258714,0.9
792895988,0.7
733408243,0.9
841760302,0.9
877164281,0.8
804921082,0.8
839368377,1.0
785329868,0.9
826773435,1.0
847862576,0.9
813584725,1.0
810244885,1.0
779194801,0.9
736707755,0.9
873978403,0.9
716997573,0.9
908157293,0.6
790203253,0.9
836444431,0.8
760525164,0.8
804952651,0.9
773071009,0.9
895591934,1.0
817949219,0.9
877340921,0.8
870103790,1.0
810803348,0.8
877878645,0.7
821893145,0.8
878015021,0.8
807018951,0.7
819803116,0.8
790738907,0.9
876835249,0.9
778816303,0.8
780076300,0.8
862141796,0.9
850168872,0.9
804821204,0.6
796384350,0.8
830912068,1.0
750449790,0.9
857482057,
721909980,0.8
885730220,0.8
846723885,0.8
884341517,0.8
862920952,0.8
745393197,0.8
804874014,1.0
876136583,0.8
869477803,1.0
839689886,0.9
819098919,0.9
807633964,0.9
836596411,1.0
785351157,0.9
829418650,0.7
878704763,1.0
776736446,1.0
754928188,0.9
888572247,1.0
870131935,0.9
816987764,0.8
888820420,0.9
888237856,1.0
808960223,0.8
826415101,0.9
840461733,0.8
748516499,1.0
789141305,1.0
843119900,1.0
777038858,1.0
862260308,0.7
879696562,0.8
718184236,0.8
775583107,0.7
743161577,0.7
742494397,0.9
806576627,0.8
853604595,0.7
784258201,0.9
783309245,0.8
821034220,1.0
855608880,0.8
894226447,0.8
879653566,0.9
866694086,1.0
868304102,0.8
801838779,0.9
787442810,0.8
863126715,0.8
843393869,0.8
833189843,0.8
831854511,0.8
853974880,0.9
718912054,0.9
862932818,0.8
850038233,1.0
809794048,0.7
836795168,0.7
831915517,0.7
792591534,0.9
859134526,0.9
837264251,0.7
841788224,0.8
731428577,0.9
791144212,0.9
797053510,0.9
888960790,0.8
853606427,0.9
721654054,0.9
793265643,0.8
857686330,1.0
746521069,0.8
731231567,0.8
786823803,0.6
850103229,0.7
872142166,0.9
864116912,0.6
790350583,0.7
811258829,0.9
754526293,0.9
859802105,0.9
774270801,0.8
878684066,0.9
818367456,0.9
859298960,0.7
735938808,1.0
883925920,0.9
809486162,1.0
714099106,0.9
724283003,1.0
879761300,0.8
818860802,0.8
826795851,0.9
869644913,0.8
754754595,0.8
874217747,1.0
750421964,0.9
820826334,0.9
840237863,0.6
816824974,0.9
880532199,0.8
847318158,0.9
850983952,0.9
844493771,0.9
779649521,0.9
872160795,1.0
867562989,0.9
847506536,0.9
834980291,1.0
744585523,1.0
853640387,0.6
884808514,1.0
836537375,0.8
754874602,0.8
850641636,0.9
802522990,0.8
848034052,0.9
721213234,0.9
820265646,0.8
888157189,0.8
783885729,0.8
887548034,0.9
851188041,0.9
876273622,0.6
804863384,0.9
750027612,0.9
834703318,0.9
810268076,0.7
821992735,0.9
840726262,0.8
853746085,1.0
848297863,0.8
830307830,0.9
783258039,0.7
880470561,0.8
786353016,1.0
808396162,0.9
756646660,0.6
830913324,0.8
846232351,0.8
748036626,0.9
836373704,0.7
818352913,1.0
862829937,0.8
850858463,0.9
879633813,0.9
793144080,0.8
885522276,0.8
832359597,0.8
761309615,0.8
813760408,1.0
839693276,1.0
818951712,0.7
754214026,1.0
821501820,1.0
851405487,0.9
820641154,0.9
888156206,0.7
823859719,0.9
837803382,0.8
842464232,0.8
847577624,0.8
834954788,0.8
752412230,0.6
724505298,0.8
855597244,1.0
779741585,0.8
867187920,0.8
796122613,0.9
855189235,0.6
758474637,0.9
831617787,0.9
815178337,0.9
794268982,1.0
839195513,1.0
855493054,0.9
885830683,0.8
790337928,1.0
868373368,0.8
776787119,0.8
803289482,0.7
853585417,1.0
834972729,0.9
724457660,1.0
845051444,0.9
828378420,0.7
720687899,0.9
829810095,0.9
794960294,0.7
740582138,0.8
876367442,0.9
834061598,0.9
843529423,0.9
718088324,0.9
877452391,0.8
747943287,0.7
855857293,0.9
847635128,0.8
847514821,0.9
877420194,0.6
811905449,0.9
808171701,0.9
887491765,1.0
786338259,1.0
793501052,1.0
841594660,0.8
827759248,0.9
862686609,0.9
872051535,0.6
856621340,1.0
871178491,0.9
762483211,0.8
847356140,0.8
879576220,0.9
847390736,0.9
869158298,0.9
864673565,0.9
872199001,1.0
835926606,0.7
848711922,1.0
875291131,0.8
814609306,0.8
788121660,0.7
805492278,1.0
836029192,0.9
727315981,0.9
791055835,0.8
879480361,0.9
800870042,0.9
719619964,0.9
770852721,0.8
864894435,0.8
841276791,0.7
752398127,0.9
748483578,0.9
837064876,0.9
815440090,0.9
832421665,1.0
792618196,0.9
846626827,0.8
841998791,1.0
825013185,0.8
837275719,0.8
781528079,0.8
851039469,1.0
850102074,0.9
731076986,0.9
850475252,0.9
848891596,0.8
840225426,0.8
754434198,0.9
844804918,0.9
750963011,0.8
737707114,0.9
798477693,0.9
853934907,0.7
868994684,1.0
846945835,0.8
821038466,1.0
887497823,0.7
779812777,0.7
838883824,1.0
794234075,0.9
777087014,0.9
868561093,0.9
789824840,0.8
784979677,0.9
783403529,1.0
813841769,0.9
731652664,0.8
836687824,1.0
744686795,0.8
844360579,0.9
846397801,0.8
847368069,0.9
866070457,1.0
805517659,0.9
799892293,1.0
796034463,0.9
718900445,0.8
877386401,0.9
844949477,0.9
799940043,1.0
786599733,0.9
876414559,0.9
894215615,0.8
826478713,0.9
835421634,0.9
785507704,0.8
792590292,1.0
874166644,0.9
820125774,0.8
847879737,0.9
802572920,0.8
744666171,0.9
801882391,0.7
804249581,0.6
883757025,1.0
782757886,0.3
804974379,0.9
778824070,0.9
758199985,0.9
793310760,0.9
774323246,0.8
888920866,0.8
731277355,0.7
858988788,0.7
845059407,0.9
744648497,0.9
839917786,0.8
823016420,0.9
758593778,0.8
850171618,0.9
831489919,0.9
792780943,1.0
839321874,1.0
847461201,0.9
788615406,1.0
788593952,0.7
837159556,0.9
844549068,0.9
847825784,0.9
801890519,1.0
887524479,0.9
894217863,0.8
774301432,0.9
836175338,0.9
874212842,0.9
840995732,0.8
870967787,0.9
842013059,0.7
758150317,0.9
838189843,0.8
797042097,0.8
839584903,0.8
797207106,0.6
779373506,0.9
834546992,0.9
808863440,0.9
775560782,0.9
796132150,0.9
797052958,1.0
832284181,1.0
825427096,0.9
851558782,0.9
798743862,1.0
868726494,0.9
818756756,0.9
728341032,0.9
844918367,0.7
850266380,0.9
786286261,0.9
805314409,0.8
861949596,0.7
811891671,1.0
853403802,1.0
865253391,0.9
872655232,1.0
804836100,0.9
792299254,0.9
783308793,0.8
789018001,0.9
878111561,0.9
872158199,0.8
859951805,0.7
727388515,0.6
747920773,0.9
752854644,1.0
835618526,0.8
870846155,1.0
853348057,0.8
795863062,1.0
844509580,0.6
849650197,0.9
872469799,1.0
878749072,0.8
846519199,0.9
836682275,0.9
833535880,0.9
768809751,0.9
792297427,0.9
762480302,0.8
826464531,0.9
877416583,0.9
780122642,0.9
879712226,0.9
834682745,0.9
801857622,1.0
750361624,0.9
850851283,0.9
890725045,0.6
768877555,0.9
842874992,1.0
861962595,0.9
807270464,0.8
849246470,0.5
764518425,0.9
765774019,0.8
793157103,1.0
715744486,0.9
781558225,0.9
868547063,0.8
796149339,0.9
889593942,0.8
889652669,0.8
801869851,0.9
869354056,0.8
832347749,0.6
777065549,0.9
832602786,0.9
842705384,0.8
783579450,0.9
833983307,0.7
868988934,0.8
787658542,0.9
744151567,0.8
900817649,0.9
852306847,0.8
859895307,0.7
792302950,0.9
850164307,0.8
777872661,0.7
797051926,1.0
796024672,0.9
818925986,0.9
776428852,0.9
764382072,0.9
773168310,0.8
843419912,0.8
853547761,0.9
847571439,0.9
870128872,0.9
857786887,1.0
826261676,0.8
792914583,1.0
834586873,1.0
868600971,0.8
754387430,0.8
816261317,0.7
844404742,0.9
758572300,0.8
831157943,1.0
866693765,0.7
857465170,0.9
831933811,0.9
852916651,0.8
862411525,0.9
725886300,0.9
864536647,1.0
822053154,0.8
846619076,0.9
868278378,1.0
725388485,0.9
796106513,0.8
831712928,1.0
842421508,1.0
850368926,0.8
850580093,
742442197,0.8
813763141,1.0
859907605,0.8
728518524,0.9
871429604,0.8
868002942,0.8
883441800,0.6
883441341,0.8
779223397,0.8
891251065,0.9
857075395,0.8
833696346,0.9
828834416,0.9
845855026,1.0
836540958,0.9
783144300,0.8
868052778,1.0
821368395,1.0
800780378,0.8
805436123,0.7
780732221,0.8
748472829,0.9
796007743,1.0
834062193,0.7
814582085,0.9
865736130,0.8
780014210,1.0
751585396,0.9
837269761,0.8
853874649,0.9
856002267,0.8
784062828,1.0
788111737,0.9
778793049,1.0
847905311,0.8
844672144,0.9
794225149,0.9
775323468,0.5
889364484,0.9
742336505,0.8
848978379,0.9
844777781,0.9
804950901,0.9
891283291,0.9
721687270,1.0
824084570,0.8
773177635,0.7
874718011,0.9
844894403,1.0
834139520,0.8
827333186,0.9
777645005,0.8
808156271,0.9
877191548,0.9
742495241,0.9
878785344,0.7
853534892,0.9
887577503,0.8
757395088,0.9
794441762,1.0
868374420,0.8
796603532,0.8
889956240,0.9
724509863,1.0
880988415,0.6
866696363,1.0
717042340,0.9
742479267,0.9
773016002,0.9
849946297,0.8
796487080,1.0
845343171,1.0
731440396,0.9
834474826,0.9
771092525,0.9
779999392,0.9
848685528,0.8
877886805,0.8
791029902,1.0
779214168,0.8
861556159,0.9
782889086,0.9
868373988,0.9
860415948,0.8
747950186,0.9
837486007,0.8
879731393,1.0
721477554,0.8
873674607,0.9
715176264,0.8
898216627,0.8
780136264,1.0
891431468,1.0
781034674,1.0
729546712,0.8
853636614,0.8
752186763,0.8
751889172,0.9
836869437,0.8
869650836,0.9
860177827,0.8
790152885,1.0
721704850,0.8
876271646,0.8
786566790,0.8
871786938,0.9
845340310,0.9
778691829,0.3
758593304,0.9
782977845,1.0
830300436,0.8
861563915,0.9
874209499,0.7
768896845,1.0
880062403,0.9
776236293,0.8
872123665,1.0
855928140,0.8
